карта клиента,сумма покупки,Источник,Дата покупки
2000200237044,894,Телеграм,2023-05-28
2000200237044,99,Яндекс,2023-06-14
2000200237044,502,Инстаграм,2023-06-20
2000200237044,101,Инстаграм,2023-06-20
2000200237044,697,ВК,2023-07-12
2000200237044,419,Яндекс,2023-07-15
2000200237044,437,Яндекс,2023-08-11
2000200237044,293,Инстаграм,2023-08-22
2000200237044,77,Телеграм,2023-09-15
2000200237044,442,Яндекс,2023-09-23
2000200237044,308,Инстаграм,2023-10-23
2000200237044,129,ВК,2023-10-25
2000200237044,1507,Телеграм,2023-11-13
2000200237051,1939,Яндекс,2023-12-22
2000200237082,350,ВК,2023-02-18
2000200237099,372,Инстаграм,2023-02-15
2000200237099,1046,ВК,2023-08-18
2000200237099,649,Телеграм,2023-09-10
2000200237099,407,Инстаграм,2023-11-12
2000200237099,1691,Телеграм,2023-12-17
2000200237099,1598,Телеграм,2023-12-21
2000200237099,798,Инстаграм,2023-12-26
2000200237099,1626,Телеграм,2023-12-28
2000200237099,3836,Телеграм,2024-01-12
2000200237099,1132,ВК,2024-01-17
2000200237099,1485,Яндекс,2024-01-23
2000200237099,969,Инстаграм,2024-01-27
2000200237105,1024,Телеграм,2023-02-13
2000200237112,450,Инстаграм,2023-02-16
2000200237129,231,Телеграм,2023-01-10
2000200237129,977,ВК,2023-01-21
2000200237129,842,Телеграм,2023-09-16
2000200237150,2373,ВК,2023-01-18
2000200237150,923,ВК,2023-01-19
2000200237150,1147,Телеграм,2023-01-23
2000200237150,786,ВК,2023-03-10
2000200237150,347,Яндекс,2023-03-19
2000200237150,110,Инстаграм,2023-03-20
2000200237150,362,Яндекс,2023-03-21
2000200237150,273,Телеграм,2023-03-24
2000200237150,799,Яндекс,2023-04-25
2000200237150,176,Инстаграм,2023-06-11
2000200237150,269,ВК,2023-06-12
2000200237150,1141,Инстаграм,2023-11-15
2000200237167,407,Телеграм,2023-12-23
2000200237198,517,ВК,2023-04-11
2000200237198,2579,ВК,2023-05-27
2000200237198,232,ВК,2023-11-19
2000200237211,1005,Телеграм,2023-01-24
2000200237211,107,Инстаграм,2023-01-27
2000200237211,644,Телеграм,2023-02-15
2000200237211,509,Инстаграм,2023-03-12
2000200237211,1537,Инстаграм,2023-03-13
2000200237211,1972,Телеграм,2023-03-23
2000200237211,110,Инстаграм,2023-03-27
2000200237211,1583,ВК,2023-04-19
2000200237211,161,ВК,2023-04-21
2000200237211,1312,Телеграм,2023-09-14
2000200237211,127,Инстаграм,2023-09-15
2000200237211,1022,Телеграм,2023-09-22
2000200237211,164,ВК,2023-11-13
2000200237211,2598,Инстаграм,2023-11-16
2000200237211,536,Яндекс,2023-12-22
2000200237211,742,Инстаграм,2024-01-16
2000200237211,86,ВК,2024-01-19
2000200237211,1737,Телеграм,2024-01-24
2000200237266,897,Яндекс,2023-09-25
2000200237266,373,Телеграм,2023-09-28
2000200237266,293,ВК,2023-10-15
2000200237266,1251,Инстаграм,2023-10-18
2000200237266,641,ВК,2023-10-21
2000200237266,2065,Инстаграм,2023-10-21
2000200237273,356,ВК,2023-11-24
2000200237273,2049,Яндекс,2024-01-10
2000200237273,611,ВК,2024-01-24
2000200237273,747,ВК,2024-01-26
2000200237280,1183,Яндекс,2023-01-20
2000200237280,803,Яндекс,2023-02-10
2000200237280,104,Яндекс,2023-02-12
2000200237280,981,Яндекс,2023-02-14
2000200237280,416,Инстаграм,2023-03-17
2000200237280,490,ВК,2023-03-20
2000200237280,542,Телеграм,2023-03-25
2000200237280,219,Инстаграм,2023-04-15
2000200237280,375,Телеграм,2023-04-17
2000200237280,751,Яндекс,2023-04-21
2000200237280,489,ВК,2023-04-22
2000200237280,981,Яндекс,2023-06-15
2000200237280,559,Яндекс,2023-06-24
2000200237280,62,Яндекс,2023-07-18
2000200237280,524,Телеграм,2023-07-22
2000200237280,596,ВК,2023-07-25
2000200237280,595,ВК,2023-09-15
2000200237280,99,ВК,2023-09-17
2000200237280,515,Инстаграм,2023-09-19
2000200237280,2342,Телеграм,2023-11-13
2000200237280,224,Инстаграм,2023-11-23
2000200237280,517,Телеграм,2023-11-26
2000200237280,602,Яндекс,2023-12-10
2000200237280,2976,Инстаграм,2023-12-17
2000200237280,779,Инстаграм,2023-12-17
2000200237280,346,Телеграм,2023-12-18
2000200237280,149,Телеграм,2023-12-20
2000200237280,416,Яндекс,2023-12-26
2000200237280,773,Телеграм,2023-12-28
2000200237280,682,Яндекс,2024-01-19
2000200237327,203,Яндекс,2023-03-15
2000200237389,193,Яндекс,2023-01-12
2000200237389,293,Яндекс,2023-02-13
2000200237389,659,Инстаграм,2023-02-15
2000200237389,286,ВК,2023-02-16
2000200237389,1398,Яндекс,2023-03-10
2000200237389,596,ВК,2023-08-20
2000200237389,1413,Инстаграм,2023-08-25
2000200237389,718,ВК,2023-09-19
2000200237389,1296,Инстаграм,2023-11-28
2000200237389,2364,Яндекс,2023-11-28
2000200237389,5243,Яндекс,2024-01-26
2000200237396,158,Яндекс,2023-03-23
2000200237396,927,ВК,2023-03-26
2000200237396,1164,Инстаграм,2023-09-21
2000200237396,3786,Яндекс,2023-12-17
2000200237402,2437,Телеграм,2023-08-14
2000200237402,528,ВК,2023-12-14
2000200237464,9742,Телеграм,2024-01-18
2000200237464,2568,ВК,2024-01-21
2000200237471,759,Яндекс,2023-12-25
2000200237471,910,Яндекс,2024-01-14
2000200237471,1572,Телеграм,2024-01-21
2000200237488,175,Яндекс,2023-02-15
2000200237518,817,ВК,2023-01-14
2000200237518,424,Инстаграм,2023-01-26
2000200237518,42,Телеграм,2023-02-12
2000200237518,26,Телеграм,2023-03-10
2000200237518,103,ВК,2023-06-13
2000200237600,742,ВК,2023-01-12
2000200237600,646,Яндекс,2023-01-13
2000200237600,2319,Яндекс,2023-01-14
2000200237600,1471,Яндекс,2023-01-24
2000200237600,905,Телеграм,2023-02-11
2000200237600,3529,Яндекс,2023-02-22
2000200237600,844,Яндекс,2023-03-12
2000200237600,1915,Телеграм,2023-03-20
2000200237600,2856,Телеграм,2023-03-23
2000200237600,818,Яндекс,2023-04-13
2000200237600,933,Инстаграм,2023-05-11
2000200237600,2194,ВК,2023-05-11
2000200237600,802,Яндекс,2023-05-15
2000200237600,2133,Яндекс,2023-06-10
2000200237600,2506,Яндекс,2023-07-17
2000200237600,1918,Инстаграм,2023-08-16
2000200237600,2453,Телеграм,2023-09-14
2000200237600,601,Яндекс,2023-09-14
2000200237600,1885,ВК,2023-10-10
2000200237600,419,Телеграм,2023-10-28
2000200237600,1911,Яндекс,2024-01-10
2000200237662,2600,Телеграм,2023-08-12
2000200237662,1488,Телеграм,2023-08-16
2000200237662,692,Инстаграм,2023-08-18
2000200237662,808,Яндекс,2023-09-14
2000200237662,491,Телеграм,2023-09-15
2000200237662,2254,Яндекс,2023-09-22
2000200237662,384,ВК,2023-10-18
2000200237662,541,Яндекс,2023-11-10
2000200237662,541,Яндекс,2023-11-26
2000200237662,362,Телеграм,2023-12-22
2000200237662,809,Телеграм,2024-01-17
2000200237662,691,Телеграм,2024-01-19
2000200237693,1121,Инстаграм,2024-01-21
2000200237716,2036,Инстаграм,2023-02-12
2000200237716,969,Телеграм,2023-03-10
2000200237716,38,ВК,2023-03-14
2000200237723,103,Яндекс,2023-01-10
2000200237723,2188,Яндекс,2023-12-13
2000200237730,1867,ВК,2023-05-25
2000200237730,704,Телеграм,2023-09-24
2000200237730,594,Телеграм,2023-12-28
2000200237747,1221,Телеграм,2023-03-25
2000200237747,1125,ВК,2023-04-27
2000200237747,580,Инстаграм,2023-05-24
2000200237747,103,Телеграм,2023-07-12
2000200237747,411,Телеграм,2023-07-25
2000200237747,898,Инстаграм,2023-11-21
2000200237761,533,Яндекс,2023-01-16
2000200237761,356,Телеграм,2023-01-28
2000200237761,114,Яндекс,2023-02-11
2000200237761,1739,Телеграм,2023-02-21
2000200237761,1833,Инстаграм,2023-07-17
2000200237761,70,Инстаграм,2023-08-28
2000200237761,183,Инстаграм,2023-11-15
2000200237778,2910,ВК,2023-01-26
2000200237815,192,ВК,2023-02-12
2000200237815,123,Телеграм,2023-02-28
2000200237815,362,ВК,2023-03-16
2000200237815,260,Яндекс,2023-03-19
2000200237815,122,ВК,2023-04-18
2000200237815,497,Инстаграм,2023-05-18
2000200237815,171,Яндекс,2023-07-16
2000200237815,2705,Яндекс,2023-11-13
2000200237815,690,Телеграм,2023-11-27
2000200237815,690,Яндекс,2023-12-22
2000200237815,1124,Телеграм,2024-01-12
2000200237815,1083,Телеграм,2024-01-18
2000200237815,435,ВК,2024-01-18
2000200237822,482,ВК,2023-09-18
2000200237853,952,ВК,2023-01-10
2000200237853,2387,ВК,2023-01-10
2000200237853,132,ВК,2023-01-10
2000200237853,1082,Инстаграм,2023-02-14
2000200237853,208,Яндекс,2023-02-25
2000200237853,955,ВК,2023-02-26
2000200237853,892,Телеграм,2023-02-27
2000200237853,679,ВК,2023-03-14
2000200237853,366,Инстаграм,2023-03-17
2000200237853,608,ВК,2023-03-23
2000200237853,2287,Яндекс,2023-03-23
2000200237853,1297,Телеграм,2023-03-27
2000200237853,259,Яндекс,2023-04-18
2000200237853,1136,Телеграм,2023-04-27
2000200237853,493,Яндекс,2023-05-18
2000200237853,271,Телеграм,2023-05-19
2000200237853,795,Телеграм,2023-07-12
2000200237853,968,Инстаграм,2023-07-16
2000200237853,69,ВК,2023-08-21
2000200237853,475,Телеграм,2023-08-23
2000200237853,1758,ВК,2023-09-11
2000200237853,453,Телеграм,2023-10-16
2000200237853,1844,Яндекс,2023-10-20
2000200237853,1571,Телеграм,2023-11-11
2000200237853,2416,Инстаграм,2023-11-23
2000200237853,903,Инстаграм,2023-11-27
2000200237952,1891,Телеграм,2023-10-16
2000200237952,269,Телеграм,2023-10-18
2000200237969,1039,Яндекс,2023-02-22
2000200237969,1368,ВК,2023-03-16
2000200237969,156,ВК,2023-08-21
2000200237969,943,Яндекс,2023-10-14
2000200237969,766,ВК,2023-11-20
2000200237969,583,ВК,2023-11-21
2000200237983,718,Телеграм,2023-03-12
2000200237983,714,Инстаграм,2023-12-21
2000200237983,2091,Яндекс,2023-12-21
2000200238010,406,Телеграм,2023-05-25
2000200238010,2137,ВК,2023-10-16
2000200238058,743,Телеграм,2023-01-21
2000200238058,74,Инстаграм,2023-01-24
2000200238058,798,Телеграм,2023-06-16
2000200238058,725,ВК,2023-08-10
2000200238058,794,Телеграм,2023-10-16
2000200238058,1391,Телеграм,2024-01-21
2000200238065,428,Телеграм,2023-02-16
2000200238065,863,Телеграм,2023-03-28
2000200238096,397,Телеграм,2023-12-25
2000200238102,117,Инстаграм,2023-01-14
2000200238102,93,Инстаграм,2023-01-16
2000200238102,2696,Инстаграм,2023-01-20
2000200238102,231,Яндекс,2023-01-22
2000200238102,773,Инстаграм,2023-01-22
2000200238102,1799,Инстаграм,2023-01-24
2000200238102,1226,ВК,2023-02-15
2000200238102,445,ВК,2023-02-23
2000200238102,295,Инстаграм,2023-04-14
2000200238102,1474,Телеграм,2023-04-22
2000200238102,578,ВК,2023-05-15
2000200238102,639,Инстаграм,2023-05-18
2000200238102,820,Телеграм,2023-06-23
2000200238102,703,Инстаграм,2023-07-11
2000200238102,1969,ВК,2023-07-23
2000200238102,1240,Инстаграм,2023-07-25
2000200238102,691,Инстаграм,2023-08-15
2000200238102,1692,Яндекс,2023-08-15
2000200238102,5955,Телеграм,2023-08-20
2000200238102,1609,Инстаграм,2023-09-24
2000200238102,1936,Инстаграм,2023-09-28
2000200238102,977,Инстаграм,2023-10-11
2000200238102,5281,Инстаграм,2023-10-20
2000200238102,893,ВК,2023-11-22
2000200238102,2333,Инстаграм,2023-11-28
2000200238102,1708,Инстаграм,2023-12-10
2000200238102,8766,Телеграм,2023-12-17
2000200238102,1411,Яндекс,2024-01-20
2000200238133,122,ВК,2023-03-17
2000200238133,924,Инстаграм,2023-05-15
2000200238133,541,Яндекс,2023-11-23
2000200238133,483,Яндекс,2024-01-12
2000200238140,695,ВК,2023-08-14
2000200238164,86,Яндекс,2023-01-16
2000200238164,2534,Яндекс,2023-04-14
2000200238164,320,Яндекс,2023-05-19
2000200238164,539,Телеграм,2023-05-23
2000200238164,457,Инстаграм,2023-07-26
2000200238164,479,Телеграм,2023-08-10
2000200238164,1517,Телеграм,2023-08-28
2000200238195,1479,Яндекс,2023-09-16
2000200238195,2714,Телеграм,2023-12-17
2000200238201,801,Инстаграм,2023-02-14
2000200238201,2709,Инстаграм,2023-03-19
2000200238201,1715,ВК,2023-03-24
2000200238201,211,Яндекс,2023-04-13
2000200238201,610,Яндекс,2023-04-28
2000200238201,2388,ВК,2023-06-27
2000200238201,1344,Яндекс,2023-09-11
2000200238201,612,Инстаграм,2023-09-19
2000200238201,2977,Телеграм,2023-11-26
2000200238201,4051,Телеграм,2023-12-11
2000200238201,15303,Инстаграм,2023-12-22
2000200238201,10967,ВК,2024-01-14
2000200238201,4349,Инстаграм,2024-01-16
2000200238201,979,ВК,2024-01-22
2000200238232,246,Инстаграм,2023-03-20
2000200238249,379,Телеграм,2023-03-19
2000200238263,728,Телеграм,2023-06-14
2000200238263,392,Яндекс,2023-06-23
2000200238263,650,Телеграм,2023-07-15
2000200238263,1320,Телеграм,2023-12-10
2000200238263,868,Яндекс,2024-01-24
2000200238287,689,Телеграм,2023-04-26
2000200238287,488,Яндекс,2023-06-13
2000200238287,538,Яндекс,2023-06-13
2000200238287,1296,Инстаграм,2023-07-22
2000200238287,9245,ВК,2023-07-23
2000200238287,211,Яндекс,2023-07-24
2000200238287,142,Телеграм,2023-09-13
2000200238287,1003,Телеграм,2023-09-28
2000200238287,10666,Яндекс,2023-10-16
2000200238287,467,Телеграм,2023-11-11
2000200238287,3828,Инстаграм,2023-12-27
2000200238300,114,ВК,2023-01-14
2000200238300,452,ВК,2023-04-23
2000200238300,188,Яндекс,2023-07-23
2000200238300,493,Телеграм,2023-10-19
2000200238324,295,Инстаграм,2023-11-16
2000200238324,239,Телеграм,2023-11-16
2000200238324,465,ВК,2023-12-13
2000200238324,1247,ВК,2023-12-19
2000200238324,929,ВК,2024-01-19
2000200238355,223,Телеграм,2023-01-10
2000200238355,144,Инстаграм,2023-01-16
2000200238355,749,ВК,2023-02-21
2000200238355,203,Яндекс,2023-03-28
2000200238355,145,Телеграм,2023-04-15
2000200238355,515,Телеграм,2023-04-15
2000200238355,367,Яндекс,2023-04-19
2000200238355,460,Яндекс,2023-10-24
2000200238362,155,Телеграм,2023-01-26
2000200238362,168,Инстаграм,2023-01-27
2000200238362,4278,ВК,2023-03-11
2000200238362,932,Телеграм,2023-03-17
2000200238362,562,ВК,2023-04-24
2000200238362,63,ВК,2023-06-20
2000200238362,193,ВК,2023-06-22
2000200238362,971,Инстаграм,2023-08-18
2000200238362,590,Телеграм,2023-09-10
2000200238362,543,Яндекс,2023-09-13
2000200238362,315,Инстаграм,2023-09-14
2000200238362,1065,Яндекс,2023-09-18
2000200238362,863,ВК,2023-09-20
2000200238362,784,Инстаграм,2023-09-28
2000200238362,402,ВК,2023-10-23
2000200238362,253,ВК,2023-11-13
2000200238362,1013,Яндекс,2023-11-15
2000200238362,862,Телеграм,2023-11-18
2000200238362,688,Телеграм,2023-12-15
2000200238362,81,Телеграм,2023-12-26
2000200238362,367,Инстаграм,2024-01-23
2000200238379,272,Телеграм,2023-01-21
2000200238379,500,Телеграм,2023-04-28
2000200238379,1297,Яндекс,2023-08-10
2000200238379,638,Телеграм,2023-09-19
2000200238379,302,ВК,2023-10-19
2000200238379,472,Инстаграм,2023-10-22
2000200238379,366,Инстаграм,2023-11-10
2000200238379,136,ВК,2023-11-11
2000200238379,571,ВК,2023-12-21
2000200238416,1211,Инстаграм,2023-01-11
2000200238416,649,ВК,2023-01-20
2000200238416,414,ВК,2023-02-24
2000200238416,574,Телеграм,2023-02-27
2000200238416,424,Яндекс,2023-02-27
2000200238416,692,Яндекс,2023-02-28
2000200238423,590,Инстаграм,2023-12-16
2000200238423,1099,Инстаграм,2023-12-20
2000200238423,3241,ВК,2023-12-24
2000200238447,2655,ВК,2023-02-18
2000200238447,1278,Яндекс,2023-03-20
2000200238447,1489,Инстаграм,2023-07-28
2000200238447,245,ВК,2023-10-18
2000200238447,536,ВК,2023-11-15
2000200238454,5409,Инстаграм,2023-03-17
2000200238454,2606,Инстаграм,2023-05-21
